Frame;Hour;Neighbourhood;Susceptible;Infected;Removed;Vaccinated;dS;dI;dR;dV;Total;Locals;Outsiders;
2;2;Centro;39154;1;0;0;0;0;0;0;39155;39155;0;
2;2;Cidade Baixa;15379;0;0;0;0;0;0;0;15379;15379;0;
2;2;Farroupilha;961;0;0;0;0;0;0;0;961;961;0;
2;2;Floresta;11596;0;0;0;0;0;0;0;11596;11596;0;
2;2;Independência;8112;0;0;0;0;0;0;0;8112;8112;0;
2;2;Menino Deus;31650;0;0;0;0;0;0;0;31650;31650;0;
2;2;Moinhos de Vento;11937;0;0;0;0;0;0;0;11937;11937;0;
2;2;Praia de Belas;2281;0;0;0;0;0;0;0;2281;2281;0;
2;2;Rio Branco;17531;0;0;0;0;0;0;0;17531;17531;0;
2;2;Santa Cecília;5768;0;0;0;0;0;0;0;5768;5768;0;
2;2;Santana;20723;0;0;0;0;0;0;0;20723;20723;0;
3;3;Azenha;13804;0;0;0;0;0;0;0;13804;13804;0;
3;3;Bom Fim;11593;0;0;0;0;0;0;0;11593;11593;0;
3;3;Centro;39154;1;0;0;0;0;0;0;39155;39155;0;
3;3;Cidade Baixa;15379;0;0;0;0;0;0;0;15379;15379;0;
3;3;Farroupilha;961;0;0;0;0;0;0;0;961;961;0;
3;3;Floresta;11596;0;0;0;0;0;0;0;11596;11596;0;
3;3;Independência;8112;0;0;0;0;0;0;0;8112;8112;0;
3;3;Menino Deus;31650;0;0;0;0;0;0;0;31650;31650;0;
3;3;Moinhos de Vento;11937;0;0;0;0;0;0;0;11937;11937;0;
3;3;Praia de Belas;2281;0;0;0;0;0;0;0;2281;2281;0;
3;3;Rio Branco;17531;0;0;0;0;0;0;0;17531;17531;0;
3;3;Santa Cecília;5768;0;0;0;0;0;0;0;5768;5768;0;
3;3;Santana;20723;0;0;0;0;0;0;0;20723;20723;0;
4;4;Azenha;13804;0;0;0;0;0;0;0;13804;13804;0;
4;4;Bom Fim;11593;0;0;0;0;0;0;0;11593;11593;0;
4;4;Centro;39154;1;0;0;0;0;0;0;39155;39155;0;
4;4;Cidade Baixa;15379;0;0;0;0;0;0;0;15379;15379;0;
4;4;Farroupilha;961;0;0;0;0;0;0;0;961;961;0;
4;4;Floresta;11596;0;0;0;0;0;0;0;11596;11596;0;
4;4;Independência;8112;0;0;0;0;0;0;0;8112;8112;0;
4;4;Menino Deus;31650;0;0;0;0;0;0;0;31650;31650;0;
4;4;Moinhos de Vento;11937;0;0;0;0;0;0;0;11937;11937;0;
4;4;Praia de Belas;2281;0;0;0;0;0;0;0;2281;2281;0;
4;4;Rio Branco;17531;0;0;0;0;0;0;0;17531;17531;0;
4;4;Santa Cecília;5768;0;0;0;0;0;0;0;5768;5768;0;
4;4;Santana;20723;0;0;0;0;0;0;0;20723;20723;0;
5;5;Azenha;13804;0;0;0;0;0;0;0;13804;13804;0;
5;5;Bom Fim;11593;0;0;0;0;0;0;0;11593;11593;0;
5;5;Centro;39154;1;0;0;0;0;0;0;39155;39155;0;
5;5;Cidade Baixa;15379;0;0;0;0;0;0;0;15379;15379;0;
5;5;Farroupilha;961;0;0;0;0;0;0;0;961;961;0;
5;5;Floresta;11596;0;0;0;0;0;0;0;11596;11596;0;
5;5;Independência;8112;0;0;0;0;0;0;0;8112;8112;0;
5;5;Menino Deus;31650;0;0;0;0;0;0;0;31650;31650;0;
5;5;Moinhos de Vento;11937;0;0;0;0;0;0;0;11937;11937;0;
5;5;Praia de Belas;2281;0;0;0;0;0;0;0;2281;2281;0;
5;5;Rio Branco;17531;0;0;0;0;0;0;0;17531;17531;0;
5;5;Santa Cecília;5768;0;0;0;0;0;0;0;5768;5768;0;
5;5;Santana;20723;0;0;0;0;0;0;0;20723;20723;0;
6;6;Azenha;13804;0;0;0;0;0;0;0;13804;13804;0;
6;6;Bom Fim;11593;0;0;0;0;0;0;0;11593;11593;0;
6;6;Centro;39154;1;0;0;0;0;0;0;39155;39155;0;
6;6;Cidade Baixa;15379;0;0;0;0;0;0;0;15379;15379;0;
6;6;Farroupilha;961;0;0;0;0;0;0;0;961;961;0;
6;6;Floresta;11596;0;0;0;0;0;0;0;11596;11596;0;
6;6;Independência;8112;0;0;0;0;0;0;0;8112;8112;0;
6;6;Menino Deus;31650;0;0;0;0;0;0;0;31650;31650;0;
6;6;Moinhos de Vento;11937;0;0;0;0;0;0;0;11937;11937;0;
6;6;Praia de Belas;2281;0;0;0;0;0;0;0;2281;2281;0;
6;6;Rio Branco;17531;0;0;0;0;0;0;0;17531;17531;0;
6;6;Santa Cecília;5768;0;0;0;0;0;0;0;5768;5768;0;
6;6;Santana;20723;0;0;0;0;0;0;0;20723;20723;0;
7;7;Azenha;13804;0;0;0;0;0;0;0;13804;13804;0;
7;7;Bom Fim;11593;0;0;0;0;0;0;0;11593;11593;0;
7;7;Centro;39154;1;0;0;0;0;0;0;39155;39155;0;
7;7;Cidade Baixa;15379;0;0;0;0;0;0;0;15379;15379;0;
7;7;Farroupilha;961;0;0;0;0;0;0;0;961;961;0;
7;7;Floresta;11596;0;0;0;0;0;0;0;11596;11596;0;
7;7;Independência;8112;0;0;0;0;0;0;0;8112;8112;0;
7;7;Menino Deus;31650;0;0;0;0;0;0;0;31650;31650;0;
7;7;Moinhos de Vento;11937;0;0;0;0;0;0;0;11937;11937;0;
7;7;Praia de Belas;2281;0;0;0;0;0;0;0;2281;2281;0;
7;7;Rio Branco;17531;0;0;0;0;0;0;0;17531;17531;0;
7;7;Santa Cecília;5768;0;0;0;0;0;0;0;5768;5768;0;
7;7;Santana;20723;0;0;0;0;0;0;0;20723;20723;0;
8;8;Azenha;13804;0;0;0;0;0;0;0;13804;13804;0;
8;8;Bom Fim;11593;0;0;0;0;0;0;0;11593;11593;0;
8;8;Centro;39154;1;0;0;0;0;0;0;39155;39155;0;
8;8;Cidade Baixa;15379;0;0;0;0;0;0;0;15379;15379;0;
8;8;Farroupilha;961;0;0;0;0;0;0;0;961;961;0;
8;8;Floresta;11596;0;0;0;0;0;0;0;11596;11596;0;
8;8;Independência;8112;0;0;0;0;0;0;0;8112;8112;0;
8;8;Menino Deus;31650;0;0;0;0;0;0;0;31650;31650;0;
8;8;Moinhos de Vento;11937;0;0;0;0;0;0;0;11937;11937;0;
8;8;Praia de Belas;2281;0;0;0;0;0;0;0;2281;2281;0;
8;8;Rio Branco;17531;0;0;0;0;0;0;0;17531;17531;0;
8;8;Santa Cecília;5768;0;0;0;0;0;0;0;5768;5768;0;
8;8;Santana;20723;0;0;0;0;0;0;0;20723;20723;0;
9;9;Azenha;13804;0;0;0;0;0;0;0;13804;13804;0;
9;9;Bom Fim;11593;0;0;0;0;0;0;0;11593;11593;0;
9;9;Centro;39154;1;0;0;0;0;0;0;39155;39155;0;
9;9;Cidade Baixa;15379;0;0;0;0;0;0;0;15379;15379;0;
9;9;Farroupilha;961;0;0;0;0;0;0;0;961;961;0;
9;9;Floresta;11596;0;0;0;0;0;0;0;11596;11596;0;
9;9;Independência;8112;0;0;0;0;0;0;0;8112;8112;0;
9;9;Menino Deus;31650;0;0;0;0;0;0;0;31650;31650;0;
9;9;Moinhos de Vento;11937;0;0;0;0;0;0;0;11937;11937;0;
9;9;Praia de Belas;2281;0;0;0;0;0;0;0;2281;2281;0;
9;9;Rio Branco;17531;0;0;0;0;0;0;0;17531;17531;0;
9;9;Santa Cecília;5768;0;0;0;0;0;0;0;5768;5768;0;
9;9;Santana;20723;0;0;0;0;0;0;0;20723;20723;0;
10;10;Azenha;13801;0;0;0;-3;0;0;0;13801;13794;7;
10;10;Bom Fim;11588;0;0;0;-5;0;0;0;11588;11581;7;
10;10;Centro;39184;1;0;0;30;0;0;0;39185;39153;32;
10;10;Cidade Baixa;15378;0;0;0;-1;0;0;0;15378;15369;9;
10;10;Farroupilha;949;0;0;0;-12;0;0;0;949;949;0;
10;10;Floresta;11592;0;0;0;-4;0;0;0;11592;11587;5;
10;10;Independência;8101;0;0;0;-11;0;0;0;8101;8097;4;
10;10;Menino Deus;31667;0;0;0;17;0;0;0;31667;31644;23;
10;10;Moinhos de Vento;11934;0;0;0;-3;0;0;0;11934;11930;4;
10;10;Praia de Belas;2271;0;0;0;-10;0;0;0;2271;2271;0;
10;10;Rio Branco;17535;0;0;0;4;0;0;0;17535;17524;11;
10;10;Santa Cecília;5760;0;0;0;-8;0;0;0;5760;5758;2;
10;10;Santana;20729;0;0;0;6;0;0;0;20729;20715;14;
11;11;Azenha;13778;0;0;23;-23;0;0;23;13801;13794;7;
11;11;Bom Fim;11568;0;0;20;-20;0;0;20;11588;11581;7;
11;11;Centro;39110;1;0;74;-74;0;0;74;39185;39153;32;
11;11;Cidade Baixa;15352;0;0;26;-26;0;0;26;15378;15369;9;
11;11;Farroupilha;948;0;0;1;-1;0;0;1;949;949;0;
11;11;Floresta;11572;0;0;20;-20;0;0;20;11592;11587;5;
11;11;Independência;8087;0;0;14;-14;0;0;14;8101;8097;4;
11;11;Menino Deus;31613;0;0;54;-54;0;0;54;31667;31644;23;
11;11;Moinhos de Vento;11914;0;0;20;-20;0;0;20;11934;11930;4;
11;11;Praia de Belas;2268;0;0;3;-3;0;0;3;2271;2271;0;
11;11;Rio Branco;17505;0;0;30;-30;0;0;30;17535;17524;11;
11;11;Santa Cecília;5751;0;0;9;-9;0;0;9;5760;5758;2;
11;11;Santana;20694;0;0;35;-35;0;0;35;20729;20715;14;
12;12;Azenha;13778;0;0;23;0;0;0;0;13801;13794;7;
12;12;Bom Fim;11568;0;0;20;0;0;0;0;11588;11581;7;
12;12;Centro;39110;1;0;74;0;0;0;0;39185;39153;32;
12;12;Cidade Baixa;15352;0;0;26;0;0;0;0;15378;15369;9;
12;12;Farroupilha;948;0;0;1;0;0;0;0;949;949;0;
12;12;Floresta;11572;0;0;20;0;0;0;0;11592;11587;5;
12;12;Independência;8087;0;0;14;0;0;0;0;8101;8097;4;
12;12;Menino Deus;31613;0;0;54;0;0;0;0;31667;31644;23;
12;12;Moinhos de Vento;11914;0;0;20;0;0;0;0;11934;11930;4;
12;12;Praia de Belas;2268;0;0;3;0;0;0;0;2271;2271;0;
12;12;Rio Branco;17505;0;0;30;0;0;0;0;17535;17524;11;
12;12;Santa Cecília;5751;0;0;9;0;0;0;0;5760;5758;2;
12;12;Santana;20694;0;0;35;0;0;0;0;20729;20715;14;
13;13;Azenha;13778;0;0;23;0;0;0;0;13801;13794;7;
13;13;Bom Fim;11568;0;0;20;0;0;0;0;11588;11581;7;
13;13;Centro;39110;1;0;74;0;0;0;0;39185;39153;32;
13;13;Cidade Baixa;15352;0;0;26;0;0;0;0;15378;15369;9;
13;13;Farroupilha;948;0;0;1;0;0;0;0;949;949;0;
13;13;Floresta;11572;0;0;20;0;0;0;0;11592;11587;5;
13;13;Independência;8087;0;0;14;0;0;0;0;8101;8097;4;
13;13;Menino Deus;31613;0;0;54;0;0;0;0;31667;31644;23;
13;13;Moinhos de Vento;11914;0;0;20;0;0;0;0;11934;11930;4;
13;13;Praia de Belas;2268;0;0;3;0;0;0;0;2271;2271;0;
13;13;Rio Branco;17505;0;0;30;0;0;0;0;17535;17524;11;
13;13;Santa Cecília;5751;0;0;9;0;0;0;0;5760;5758;2;
13;13;Santana;20694;0;0;35;0;0;0;0;20729;20715;14;
14;14;Azenha;13778;0;0;23;0;0;0;0;13801;13794;7;
14;14;Bom Fim;11568;0;0;20;0;0;0;0;11588;11581;7;
14;14;Centro;39110;1;0;74;0;0;0;0;39185;39153;32;
14;14;Cidade Baixa;15352;0;0;26;0;0;0;0;15378;15369;9;
14;14;Farroupilha;948;0;0;1;0;0;0;0;949;949;0;
14;14;Floresta;11572;0;0;20;0;0;0;0;11592;11587;5;
14;14;Independência;8087;0;0;14;0;0;0;0;8101;8097;4;
14;14;Menino Deus;31613;0;0;54;0;0;0;0;31667;31644;23;
14;14;Moinhos de Vento;11914;0;0;20;0;0;0;0;11934;11930;4;
14;14;Praia de Belas;2268;0;0;3;0;0;0;0;2271;2271;0;
14;14;Rio Branco;17505;0;0;30;0;0;0;0;17535;17524;11;
14;14;Santa Cecília;5751;0;0;9;0;0;0;0;5760;5758;2;
14;14;Santana;20694;0;0;35;0;0;0;0;20729;20715;14;
15;15;Azenha;13775;0;0;23;-3;0;0;0;13798;13784;14;
15;15;Bom Fim;11563;0;0;20;-5;0;0;0;11583;11569;14;
15;15;Centro;39140;1;0;74;30;0;0;0;39215;39151;64;
15;15;Cidade Baixa;15351;0;0;26;-1;0;0;0;15377;15359;18;
15;15;Farroupilha;936;0;0;1;-12;0;0;0;937;937;0;
15;15;Floresta;11568;0;0;20;-4;0;0;0;11588;11578;10;
15;15;Independência;8076;0;0;14;-11;0;0;0;8090;8082;8;
15;15;Menino Deus;31630;0;0;54;17;0;0;0;31684;31638;46;
15;15;Moinhos de Vento;11911;0;0;20;-3;0;0;0;11931;11923;8;
15;15;Praia de Belas;2258;0;0;3;-10;0;0;0;2261;2261;0;
15;15;Rio Branco;17509;0;0;30;4;0;0;0;17539;17517;22;
15;15;Santa Cecília;5743;0;0;9;-8;0;0;0;5752;5748;4;
15;15;Santana;20700;0;0;35;6;0;0;0;20735;20707;28;
16;16;Azenha;13752;0;0;46;-23;0;0;23;13798;13784;14;
16;16;Bom Fim;11543;0;0;40;-20;0;0;20;11583;11569;14;
16;16;Centro;39066;1;0;148;-74;0;0;74;39215;39151;64;
16;16;Cidade Baixa;15325;0;0;52;-26;0;0;26;15377;15359;18;
16;16;Farroupilha;935;0;0;2;-1;0;0;1;937;937;0;
16;16;Floresta;11548;0;0;40;-20;0;0;20;11588;11578;10;
16;16;Independência;8062;0;0;28;-14;0;0;14;8090;8082;8;
16;16;Menino Deus;31576;0;0;108;-54;0;0;54;31684;31638;46;
16;16;Moinhos de Vento;11891;0;0;40;-20;0;0;20;11931;11923;8;
16;16;Praia de Belas;2255;0;0;6;-3;0;0;3;2261;2261;0;
16;16;Rio Branco;17479;0;0;60;-30;0;0;30;17539;17517;22;
16;16;Santa Cecília;5734;0;0;18;-9;0;0;9;5752;5748;4;
16;16;Santana;20665;0;0;70;-35;0;0;35;20735;20707;28;
17;17;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
17;17;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
17;17;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
17;17;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
17;17;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
17;17;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
17;17;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
17;17;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
17;17;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
17;17;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
17;17;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
17;17;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
17;17;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
18;18;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
18;18;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
18;18;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
18;18;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
18;18;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
18;18;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
18;18;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
18;18;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
18;18;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
18;18;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
18;18;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
18;18;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
18;18;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
19;19;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
19;19;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
19;19;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
19;19;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
19;19;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
19;19;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
19;19;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
19;19;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
19;19;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
19;19;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
19;19;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
19;19;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
19;19;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
20;20;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
20;20;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
20;20;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
20;20;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
20;20;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
20;20;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
20;20;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
20;20;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
20;20;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
20;20;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
20;20;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
20;20;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
20;20;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
21;21;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
21;21;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
21;21;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
21;21;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
21;21;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
21;21;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
21;21;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
21;21;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
21;21;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
21;21;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
21;21;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
21;21;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
21;21;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
22;22;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
22;22;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
22;22;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
22;22;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
22;22;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
22;22;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
22;22;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
22;22;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
22;22;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
22;22;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
22;22;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
22;22;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
22;22;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
23;23;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
23;23;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
23;23;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
23;23;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
23;23;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
23;23;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
23;23;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
23;23;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
23;23;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
23;23;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
23;23;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
23;23;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
23;23;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
24;0;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
24;0;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
24;0;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
24;0;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
24;0;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
24;0;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
24;0;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
24;0;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
24;0;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
24;0;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
24;0;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
24;0;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
24;0;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
25;1;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
25;1;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
25;1;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
25;1;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
25;1;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
25;1;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
25;1;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
25;1;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
25;1;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
25;1;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
25;1;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
25;1;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
25;1;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
26;2;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
26;2;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
26;2;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
26;2;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
26;2;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
26;2;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
26;2;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
26;2;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
26;2;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
26;2;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
26;2;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
26;2;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
26;2;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
27;3;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
27;3;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
27;3;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
27;3;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
27;3;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
27;3;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
27;3;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
27;3;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
27;3;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
27;3;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
27;3;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
27;3;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
27;3;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
28;4;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
28;4;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
28;4;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
28;4;Cidade Baixa;15325;0;0;52;0;0;0;0;15377;15359;18;
28;4;Farroupilha;935;0;0;2;0;0;0;0;937;937;0;
28;4;Floresta;11548;0;0;40;0;0;0;0;11588;11578;10;
28;4;Independência;8062;0;0;28;0;0;0;0;8090;8082;8;
28;4;Menino Deus;31576;0;0;108;0;0;0;0;31684;31638;46;
28;4;Moinhos de Vento;11891;0;0;40;0;0;0;0;11931;11923;8;
28;4;Praia de Belas;2255;0;0;6;0;0;0;0;2261;2261;0;
28;4;Rio Branco;17479;0;0;60;0;0;0;0;17539;17517;22;
28;4;Santa Cecília;5734;0;0;18;0;0;0;0;5752;5748;4;
28;4;Santana;20665;0;0;70;0;0;0;0;20735;20707;28;
29;5;Azenha;13752;0;0;46;0;0;0;0;13798;13784;14;
29;5;Bom Fim;11543;0;0;40;0;0;0;0;11583;11569;14;
29;5;Centro;39066;1;0;148;0;0;0;0;39215;39151;64;
