Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
4;4;0;Santa Cecília;5763;5755;8;0;-4;4
4;4;0;Santana;20723;20711;12;-4;-4;0
5;5;0;Azenha;13802;13791;11;-1;-1;0
5;5;0;Bom Fim;11587;11571;16;-3;-3;0
5;5;0;Centro;39185;39151;34;0;-1;1
5;5;0;Cidade Baixa;15377;15365;12;0;-2;2
5;5;0;Farroupilha;946;940;6;-1;-1;0
5;5;0;Floresta;11593;11584;9;3;1;2
5;5;0;Independência;8098;8086;12;0;0;0
5;5;0;Menino Deus;31663;31633;30;0;-3;3
5;5;0;Moinhos de Vento;11940;11931;9;-1;-1;0
5;5;0;Praia de Belas;2276;2269;7;2;1;1
5;5;0;Rio Branco;17532;17514;18;-3;-5;2
5;5;0;Santa Cecília;5764;5755;9;1;0;1
5;5;0;Santana;20726;20710;16;3;-1;4
6;6;0;Azenha;13802;13792;10;0;1;-1
6;6;0;Bom Fim;11589;11575;14;2;4;-2
6;6;0;Centro;39177;39152;25;-8;1;-9
6;6;0;Cidade Baixa;15378;15368;10;1;3;-2
6;6;0;Farroupilha;949;943;6;3;3;0
6;6;0;Floresta;11593;11585;8;0;1;-1
6;6;0;Independência;8101;8090;11;3;4;-1
6;6;0;Menino Deus;31655;31632;23;-8;-1;-7
6;6;0;Moinhos de Vento;11939;11931;8;-1;0;-1
6;6;0;Praia de Belas;2280;2272;8;4;3;1
6;6;0;Rio Branco;17535;17519;16;3;5;-2
6;6;0;Santa Cecília;5765;5757;8;1;2;-1
6;6;0;Santana;20726;20712;14;0;2;-2
7;7;0;Azenha;13803;13788;15;1;-4;5
7;7;0;Bom Fim;11582;11566;16;-7;-9;2
7;7;0;Centro;39196;39150;46;19;-2;21
7;7;0;Cidade Baixa;15379;15362;17;1;-6;7
7;7;0;Farroupilha;942;936;6;-7;-7;0
7;7;0;Floresta;11592;11582;10;-1;-3;2
7;7;0;Independência;8096;8084;12;-5;-6;1
7;7;0;Menino Deus;31660;31629;31;5;-3;8
7;7;0;Moinhos de Vento;11939;11928;11;0;-3;3
7;7;0;Praia de Belas;2276;2268;8;-4;-4;0
7;7;0;Rio Branco;17536;17513;23;1;-6;7
7;7;0;Santa Cecília;5762;5753;9;-3;-4;1
7;7;0;Santana;20726;20706;20;0;-6;6
8;8;0;Azenha;13803;13776;27;0;-12;12
8;8;0;Bom Fim;11578;11549;29;-4;-17;13
8;8;0;Centro;39198;39143;55;2;-7;9
8;8;0;Cidade Baixa;15380;15350;30;1;-12;13
8;8;0;Farroupilha;932;922;10;-10;-14;4
8;8;0;Floresta;11593;11572;21;1;-10;11
8;8;0;Independência;8090;8070;20;-6;-14;8
8;8;0;Menino Deus;31681;31622;59;21;-7;28
8;8;0;Moinhos de Vento;11939;11922;17;0;-6;6
8;8;0;Praia de Belas;2267;2258;9;-9;-10;1
8;8;0;Rio Branco;17533;17501;32;-3;-12;9
8;8;0;Santa Cecília;5754;5740;14;-8;-13;5
8;8;0;Santana;20741;20698;43;15;-8;23
9;9;0;Azenha;13804;13774;30;1;-2;3
9;9;0;Bom Fim;11576;11545;31;-2;-4;2
9;9;0;Centro;39194;39134;60;-4;-9;5
9;9;0;Cidade Baixa;15380;15347;33;0;-3;3
9;9;0;Farroupilha;932;921;11;0;-1;1
9;9;0;Floresta;11588;11566;22;-5;-6;1
9;9;0;Independência;8092;8069;23;2;-1;3
9;9;0;Menino Deus;31688;31622;66;7;0;7
9;9;0;Moinhos de Vento;11944;11917;27;5;-5;10
9;9;0;Praia de Belas;2264;2256;8;-3;-2;-1
9;9;0;Rio Branco;17532;17496;36;-1;-5;4
9;9;0;Santa Cecília;5751;5737;14;-3;-3;0
9;9;0;Santana;20744;20696;48;3;-2;5
